text,label,date,favorites,retweets,mentions,hashTags,id,subject
"O Coronavírus, antes de alcançar o pulmão, permanece na garganta por 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta. Se ela tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado. Espalhe está informação, você pode salvar vidas.",f,2020-03-18 03:05:16+00:00,1.0,3.0,,,1.24011200543815e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O Coronavírus, antes de alcançar o pulmão, permanece na garganta por 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta. Se ela tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado. Espalhe está informação, você pode salvar vidas.",f,2020-03-18 02:35:46+00:00,0.0,0.0,,,1.24010457805982e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Faz gargarejo com água morna e vinagre, ou sal... ajuda! E cuidado com o Corona ",f,2020-03-18 02:32:49+00:00,0.0,1.0,,,1.24010383665368e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O Coronavírus, antes de alcançar o pulmão, permanece na garganta por 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta. Se ela tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado. Espalhe está informação, você pode salvar vidas.",f,2020-03-18 02:20:36+00:00,1.0,1.0,,,1.24010076284121e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
o tio da minha van falando q gargarejo c vinagre e sal é a cura do corona....,f,2020-03-18 01:39:04+00:00,0.0,2.0,,,1.2400903104762e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Gente gargarejo de vinagre, sal e água morna, não mata o vírus COVID-19 parem de acreditar nisso!!!",t,2020-03-18 00:40:34+00:00,1.0,2.0,,,1.24007558701374e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É #FAKE que fazer gargarejo com água morna, sal e vinagre elimina o coronavírus | Fato ou Fake | G1 ",t,2020-03-17 23:32:06+00:00,0.0,0.0,,#FAKE,1.24005836022288e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O Corona vírus, antes dele alcançar o pulmão ele permanece na garganta durante 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta. Se ela tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado. Espalhe está informação.",f,2020-03-17 23:30:23+00:00,1.0,2.0,,,1.24005792518972e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O Coronavírus, antes de alcançar o pulmão ele permanece na garganta por 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta, se ela tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado, ajude espalhar está informação !",f,2020-03-17 22:56:36+00:00,2.0,0.0,,,1.24004942463994e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Só pra relembrar, pois já vi muita fake news por aí: - álcool em gel 70% funciona sim - gargarejo com água morna, sal e vinagre NÃO funciona - O vírus NÃO fica na garganta por 4 dias - Soroterapia NÃO combate o COVID-19 - Não existe remédio caseiro para curar o COVID-19",t,2020-03-17 22:39:51+00:00,3.0,8.0,,,1.24004520894502e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
nunca me cuidei so tomo cha de boldo e nao peguei dengue nao peguei febre amarela não peguei sarampo com esse corona eh so fazer gargarejo com agua vinagre e sal q ta tudo bem e ter fe tres coisa q precisa cha de boldo gargarejo de vinagre e sal e fé,f,2020-03-17 22:27:00+00:00,0.0,3.0,,,1.24004197390762e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O Coronavírus, antes de alcançar o pulmão, permanece na garganta por 4 dias - tempo que começa a tosse e a dor na garganta. Se a pessoa tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado. Espalhe está informação, pois você pode salvar alguém com ela.",f,2020-03-17 21:46:35+00:00,0.0,1.0,,,1.24003180326154e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É #FAKE que fazer gargarejo com água morna, sal e vinagre elimina o coronavírus https://extra.globo.com/fato-ou-fake/e-fake-que-fazer-gargarejo-com-agua-morna-sal-vinagre-elimina-coronavirus-rv1-1-24310231.html?utm_source=Twitter&amp",t,,,0.0,,,,
"""""""""""""""""""""O Corona vírus, antes de alcançar o pulmão ele permanece na garganta por 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta. Se ela tomar muita água e gargarejo com água morna, sal ou vinagre o vírus é eliminado.""""""""""""""""""""""",f,2020-03-17 20:45:47+00:00,0.0,1.0,,,1.24001650270479e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É FAKE que se você fizer gargarejo com água quente, sal, vinagre, resto de comida podre, chorume de lixo e álcool 70% você elimina o Covid 19, vulgo Corona Vírus. Você vai pegar radiação caray FICA EM CASA POHA ",t,2020-03-17 20:44:10+00:00,1.0,6.0,,,1.24001609548401e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O Corona vírus, antes de alcançar o pulmão ele permanece na garganta por 4 dias, esse é o tempo que a pessoa começa a tossir e ter dor na garganta. Se ela tomar mt água e gargarejo com água morna, sal ou vinagre o vírus é eliminado.Espalhe está informação pq vc pode salvar alguém",f,2020-03-17 19:56:23+00:00,0.0,0.0,,,1.24000407223052e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
(NÃO COMPARTILHE) Fake news: fazer gargarejo com sal e vinagre não mata coronavírus https://bit.ly/2UfJ4rj #paraibaja,t,2020-03-17 19:04:57+00:00,1.0,0.0,,#paraibaja,1.23999112769402e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Coronavírus: fazer gargarejo com sal e vinagre não mata o vírus @UOL,t,2020-03-17 17:48:04+00:00,0.0,0.0,@UOL,,1.23997178057328e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Coronavírus: fazer gargarejo com sal e vinagre não mata o vírus http://zpr.io/tSwta,t,2020-03-17 17:43:05+00:00,42.0,206.0,,,1.23997052669871e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É FAKE! Fazer gargarejo com água morna, sal e vinagre não elimina o coronavírus",t,,,0.0,,,,
"OMS afirma que gargarejo com água morna, sal e vinagre não elimina o coronavírus - http://bit.ly/2IRkmZ1",t,2020-03-17 17:21:39+00:00,0.0,1.0,,,1.23996513201004e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Nao aguento mais receber mensagens das pessoas falando que gargarejo de água morna, sal e vinagre cura o corona vírus. Essa informação é totalmente falsa e irresponsável, pqp gente. Pesquisem antes de sair mandando pra todo mundo ma informação dessas!!",t,2020-03-17 16:45:29+00:00,1.0,4.0,,,1.23995603197677e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É #FAKE que fazer gargarejo com água morna, sal e vinagre elimina o coronavírus. Mensagem falsa tem circulado junto com imagem nas redes. Especialistas, Fiocruz, OMS e Ministério da Saúde refutam o texto.",t,2020-03-17 16:07:51+00:00,0.0,2.0,,#FAKE,1.23994656074782e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É #FAKE que fazer gargarejo com água morna, sal e vinagre elimina o coronavírus https://g1.globo.com/fato-ou-fake/noticia/2020/03/17/e-fake-que-fazer-gargarejo-com-agua-morna-sal-e-vinagre-elimina-o-coronavirus.ghtml #fake",t,2020-03-17 16:01:31+00:00,0.0,0.0,,#FAKE #fake,1.23994496648846e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É #FAKE que fazer gargarejo com água morna, sal e vinagre elimina o coronavírus ",t,2020-03-17 15:53:53+00:00,0.0,0.0,,#FAKE,1.23994304402096e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"É #FAKE que fazer gargarejo com água morna, sal e vinagre elimina o coronavírus ==&gt",t,,,0.0,,,,
"Puta que pariu parem de compartilhar a notícia do gargarejo da água com sal e/ou vinagre pra matar o coronavirus, isso não é verdade",t,2020-03-17 14:31:16+00:00,1.0,9.0,,,1.23992225482324e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Acordei com muita dor de gargantae já fui logo fazer gargarejo com água morna,sal e vinagre,corona vírus que vá p puta que pariu",t,2020-03-17 14:18:28+00:00,0.0,2.0,,,1.23991903095539e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
E chegou o dia que denunciei tweet. Não dá pra deixar passar uma parada falando pra fazer gargarejo com vinagre e sal pra matar o corona vírus,t,2020-03-17 14:17:54+00:00,0.0,4.0,,,1.23991889052589e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O vírus quando no corpo se espalha por suas células - não fica alojado num só lugar. Embora uma prática muito bem recomendada (o gargarejo com água morna, vinagre e sal é ÓTIMO) NÃO É A CURA PRO COVID-19 EM PRIMEIRO TEMPO!!! O tuíte de @Porrakathleen chegou a 20k RTs.",t,2020-03-17 13:51:55+00:00,1.0,7.0,@Porrakathleen,,1.23991234950857e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O perfil @Porrakathleen postou um tuíte no qual dizia que o vírus SARS-CoV-2 que causa COVID-19 fica alojado 4 dias na garganta quando presente no corpo e que por isso fazer gargarejo com água morna, vinagre e sal poderia curar alguém. ISSO É MENTIRA!!!!!",t,2020-03-17 13:50:23+00:00,3.0,8.0,@Porrakathleen,,1.23991196273104e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Prevenção ao Covid-19: fique em casa, lave bem as mãos, lave bem os alimentos, gargarejo com água morna e sal ou vinagre. #TodosContraOCoronaVirus",f,2020-03-17 13:27:07+00:00,0.0,0.0,,#TodosContraOCoronaVirus,1.23990611008727e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Eu tô muito puto que as pessoas ficam espalhando esse negócio de que gargarejo de sal e vinagre elimina o Coronavirus, porquê ele fica na garganta (????) Gente, é um vírus, ele vai para a corrente sanguínea. Ele não se fixa e lugar nenhum igual uma bactéria.",t,2020-03-17 12:33:17+00:00,2.0,4.0,,,1.23989256222954e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"No mundo inteiro, milhares de irmãos morrendo com essa doença infeliz (coronavírus), e aqui o brasileiro acreditando que fazer gargarejo com vinagre e sal resolve... Pelo amor de Deus, vamos ter mais responsabilidade com as informações... São vidas em jogo! ",t,2020-03-17 11:16:48+00:00,0.0,0.0,,,1.23987331436707e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
7 e meia da manhã e eu já tô combatendo fake news sobre corona em grupo de família. Essa q tá rolando fala q gargarejo com água sal ou vinagre elimina o vírus e impede q o vírus chegue nos pulmões. A pessoa q produz uma falsa informação dessa só pode ser nazista.,t,2020-03-17 10:32:42+00:00,0.0,3.0,,,1.23986221566416e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
É uma da manhã e tô tendo que explica no grupo da família que fazer gargarejo com sal e vinagre não mata o corona virus,t,2020-03-17 03:56:58+00:00,0.0,24.0,,,1.2397626267643e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
" IMPORTANTE REPASSAR O COVID-19, antes de alcançar o pulmão permanece na garganta por 4 dias, o tempo que a pessoa começa a tossir e ter dor na garganta O vírus é ELIMINADO se a pessoa fizer gargarejo com vinagre e sal, beber mt água e logo em seguida dar uma mamada ",f,2020-03-17 03:48:25+00:00,8.0,19.0,,,1.2397604765292e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
acham mesmo que se desse pra combater/curar o corona vírus com gargarejo de água morna com sal e vinagre estaríamos vivendo um momento delicado de PANDEMIA?! problema complexo desses e as pessoas espalhando fake de “solução” simples e errada..,t,2020-03-17 03:11:20+00:00,0.0,0.0,,,1.23975114421528e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Acabei de ler que o corona fica na garganta nos primeiros dias e basta fazer gargarejo com vinagre e sal que você mata ele.,f,2020-03-17 02:59:45+00:00,0.0,0.0,,,1.23974822557113e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Como falar para o parente do ZAP que gargarejo com vinagre e sal NÃO ELIMINA O CORONAVIRUS da garganta Google pesquisar,t,2020-03-17 02:54:17+00:00,0.0,1.0,,,1.23974684968004e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"SIMMMMM! não acreditem nesse fake que diz que gargarejo de água morna com sal e vinagre combate o coronavírus, parem de acreditar em tudo que é receita caseira do youtube, água morna com vinagre no máximo tira mancha de panela queimada e outras coisas! ",t,2020-03-17 02:28:03+00:00,0.0,0.0,,,1.239740249712e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"#stayinthefuckinghouse ponderando de vdd as atitudes dos próximos dias de ir trabalhar e academia e tal, eu tava mt de risadinha com o Covid-19 mas nada que um gargarejo de vinagre com sal n resolva",f,2020-03-17 01:18:17+00:00,0.0,1.0,,#stayinthefuckinghouse,1.23972269198213e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Minha mãe me mandou hoje um print falando que o coronavirus fica alojado na garganta até chegar no pulmão por 4 dias, e por isso é bom gargarejo de água morba com vinagre ou sal. Por favor, não acreditem numa baboseira dessas ",t,2020-03-17 01:06:42+00:00,1.0,11.0,,,1.23971977759939e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
O tanto de gente que tá acreditando que gargarejo com sal e vinagre elimina o Corona não é brincadeira,t,2020-03-16 23:55:21+00:00,0.0,1.0,,,1.23970182103744e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"TODA HORA que eu abro o whatsapp tem uma fake news sobre o coronavírus, eu to saturada... as pessoas estão mandando fazer gargarejo com vinagre e sal no grupo da família como forma de PREVENIR o vírus, eu não aguento mais",t,2020-03-16 20:45:53+00:00,0.0,0.0,,,1.23965413978693e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Sim vai ser curado do coronavírus quem fazer gargarejo com sal água ou vinagre! Sim sim óbvio,f,2020-03-16 19:59:57+00:00,0.0,0.0,,,1.2396425794798e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"E também não existe isso de tomar alguma bebida ou algo do tipo fazer você não contrair o coronavirus, fazer gargarejo de vinagre c sal, tomar cachaça, etc, NAO FUNCIONA, tudo isso eh fake news e desinformação.",t,2020-03-16 17:40:04+00:00,0.0,1.0,,,1.23960737989071e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"O corona vírus ante de atingir os pulmões,ele fica 4 dias na garganta, daí as dores na garganta, e febre. Se passado e não tomar nada, nem uma vitamina C, sucos de limão, laranja e fizer um gargarejo com água morna vinagre e sal, ele se aloja nos pulmões e mata ! #COVID2019pt",f,2020-03-16 17:32:07+00:00,0.0,0.0,,#COVID2019pt,1.23960537919938e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Água morna,1 pitada de sal e um pouco de vinagre, faz gargarejo pra qualquer tipo de infecção da garganta, até pra prevenir o corona vírus, o tiver na garganta vai limpar, vamos juntos combater esse mal do século ",f,2020-03-16 17:31:26+00:00,0.0,1.0,,,1.23960520565584e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"tomando muita água e gargarejo com água morna, sal ou vinagre o vírus do corona é eliminado. Espalhe está informação.",f,2020-03-16 17:09:35+00:00,0.0,3.0,,,1.23959970694427e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Gente se por ventura vcs sentirem dor na garganta, bebam muita água e façam gargarejo com água morna, sal e vinagre. O corona vírus morre, minha avó que disse. ",f,2020-03-16 16:57:59+00:00,0.0,0.0,,,1.23959678833358e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Segundo minha tia o corona vírus fixa na garganta durante 4 dias e tem que fazer gargarejo com água morna vinagre e sal antes que o vírus desça pro pulmão,f,2020-03-16 16:27:34+00:00,0.0,5.0,,,1.23958913239076e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
"Só hoje eu já vi gente falando que é possível matar o coronavírus com: - gargarejo com água morna, vinagre e sal - Pílula de colágeno (????) Esse tipo de irresponsabilidade piora e muito o problema já iminente e MATA",t,2020-03-16 15:19:56+00:00,6.0,20.0,,,1.23957211272731e+18,"Beber muita água e fazer gargarejo com água morna, sal e vinagre previne coronavírus"
Sabe pq eu ñ morri de fome? Pq eu ñ fiquei em casa e fui trabalhar Sabe pq eu ñ morri de covid? Pq eu usei preventivamente Ivermectina e zinco com vitamina C Sabe pq eu ñ vou me vacinar? Pq ñ confio nessa poha Sabe pq tantos mortos p covid? Pq ñ seguiram as palavras do presidente,f,2020-09-04 10:19:00+00:00,13.0,38.0,,,1.30182709425153e+18,Vitamina C + zinco e o novo coronavírus
"Evidências comprovam: é falso que vitamina C, abundante em laranja, torna a pessoa imune ao novo coronavírus",t,2020-08-26 02:19:34+00:00,133.0,3231.0,,,1.2984449473021e+18,Vitamina C + zinco e o novo coronavírus
"Portanto, vitamina C não evita covid. ",t,2020-08-25 19:12:23+00:00,2.0,100.0,,,1.2984449473021e+18,Vitamina C + zinco e o novo coronavírus
"Estou com suspeita de covid. Fiz o exame hoje, mas o resultado só em dois dias. O médico perguntou se eu queria o tratamento. Disse que sim. Me deu o kit completo, cloroca, azitromicina, vitamina C + zinco e nutren.",f,2020-08-07 22:08:10+00:00,64.0,639.0,,,1.29185870217005e+18,Vitamina C + zinco e o novo coronavírus
" NÃO EXISTE REMÉDIO QUE PREVINA CONTRA CORONA VÍRUS!! VITAMINA C e D é sacanagem. Cloroquina mais PREJUDICA do que ajuda. Ivermectina não é comprovada clinicamente, foi eficaz IN VITRO, assim como foi pra HIV e IN VIVO não teve efeito nenhum!!! ",t,2020-07-08 00:18:01+00:00,9.0,21.0,,,1.28065735588205e+18,Vitamina C + zinco e o novo coronavírus
"Aqui em casa pegamos covid, meu esposo teve o pulmão comprometido , e já iniciou tratamento com cloroquina, azitromicina e vitamina C e em dois dias estava bom em casa! Graças a Deus!",f,2020-07-03 14:34:50+00:00,3.0,101.0,,,1.27906104070207e+18,Vitamina C + zinco e o novo coronavírus
"Bom dia meninas, tomem vitamina C.. é bom pra imunidade, pra pele, pro cabelo e vocês ficarão lindas e sem corona. meninos, tomem água com cimento",f,2020-07-01 13:51:44+00:00,12.0,30.0,,,1.27832541799741e+18,Vitamina C + zinco e o novo coronavírus
"Irmãs de 100 e 96 anos viram exemplo ao se recuperarem da covid-19 no MS ""Elas foram tratadas com muita hidratação, repouso, e vitamina C. Não fizeram uso de outros medicamentos"". ",f,2020-07-31 00:09:54+00:00,5.0,12.0,,,1.28899023465549e+18,Vitamina C + zinco e o novo coronavírus
"1.Tome muita água. 2. Hidroxicroriquina 400 mg por 5 dias. *800 mg no 1° dia. 3. Azitromicina por 5 dias. 4. Zinco. 5. Vitamina c e d. 6. 20 minutos de sol por dia. Esse foi meu tratamento, NÃO tive maiores problemas com a covid.",f,2020-07-22 22:04:57+00:00,4.0,30.0,,,1.28605968380399e+18,Vitamina C + zinco e o novo coronavírus
"A Prefeitura de Pedra Branca do Amapari iniciou a entrega de medicamentos para o tratamento de pacientes com suspeita ou positivados para Covid-19. 5.000 kits, com por Azitromicina (antibiótico), Ivermectina (antiparasitário), dipirona (analgésico e antitérmico) e Vitamina C. ",f,2020-05-26 20:33:59+00:00,7.0,54.0,,,1.26538068497528e+18,Vitamina C + zinco e o novo coronavírus
"Sec. de Comunicação da Presidência usa dados incompletos de enquete de rede social sobre hidroxicloroquina. Dados completos mostram que hidroxicloroquina é o 9º tratamento considerado + efetivo p/ pacientes de Covid-19 não hospitalizados e 17º p/ internados, abaixo da vitamina C ",f,2020-05-21 22:04:04+00:00,138.0,298.0,,,1.2635914135827e+18,Vitamina C + zinco e o novo coronavírus
"Pequeno hospital do Texas está encontrando maneiras de salvar pacientes com COVID-19 Dr. Varon utiliza esteróides, anticoagulantes, vitamina C e hidroxicloroquina ",f,2020-05-18 17:50:42+00:00,38.0,85.0,,,1.26244049051704e+18,Vitamina C + zinco e o novo coronavírus
ATUALIZAÇÃO CORONA: estudo de 11/05 comprova que concentrações aumentadas de vitamina D e vitamina C induzem um curso de doença menos agressiva do que pacientes com concentrações baixas dessas duas vitaminas. ou seja: TOMEM SOL (antes das 10h e após 16h) E COMAM FRUTAS CÍTRICAS ,f,2020-05-15 13:28:43+00:00,4.0,14.0,,,1.26128739591753e+18,Vitamina C + zinco e o novo coronavírus
"o teste de covid 19 custa 350,00 limao tem vitamina c uma garrafa de 51 tem mais alcool concentrado que vc possa imaginar açucar tem clicemia. mistura isso tudo faz uma caipirinha e tu ainda fica imune com menos de 20 conto vai por mim",f,2020-04-29 14:35:54+00:00,15.0,32.0,,,1.25550609800774e+18,Vitamina C + zinco e o novo coronavírus
Assessor de Bolsonaro diz ao DCM que se curou do Covid-19 com Novalginas e Vitamina C ,f,2020-04-08 22:30:28+00:00,9.0,52.0,,,1.24801537949596e+18,Vitamina C + zinco e o novo coronavírus
"Cuidado com as fake news! Apesar de ser uma vitamina que contribui para a defesa imunológica, não há evidência de que a Vitamina C proteja contra o Covid-19. O mesmo vale para o Própolis ou qualquer outra substância! O mais indicado é manter uma alimentação saudável. ",t,2020-04-05 12:05:14+00:00,96.0,389.0,,,1.24677087088384e+18,Vitamina C + zinco e o novo coronavírus
Drauzio Varella desmonta 14 fake news sobre #coronavírus. Informações incorretas vão do uso de vitamina C como prevenção à possibilidade de a vacina contra influenza facilitar infecção pelo novo vírus https://bit.ly/2UPq0AP VÍDEO 10) quarentena,t,2020-04-03 00:44:24+00:00,61.0,220.0,,#coronav,1.24587476117294e+18,Vitamina C + zinco e o novo coronavírus
"to metendo tanta vitamina C , tanto negocio de aumentar imunidade pra dentro no meu corpo que se esse corona vírus vier vai ter q entrar na porrada firme com meus anticorpos pra conseguir alguma coisa",f,2020-03-25 01:38:28+00:00,4.0,19.0,,,1.24262687529549e+18,Vitamina C + zinco e o novo coronavírus
prior viciado em laranja pai amado o coronavirus olha pra ele e chora com tanta vitamina c,f,2020-03-24 04:53:34+00:00,3.0,34.0,,,1.24231358486619e+18,Vitamina C + zinco e o novo coronavírus
felipe chupa laranja toda hora agora. reizinho da vitamina C que surra o coronavirus. ele combate y combate as doenças,f,2020-03-23 16:32:03+00:00,12.0,77.0,,,1.24212697806663e+18,Vitamina C + zinco e o novo coronavírus
"Álcool + Vitamina C, tb conhecida como caipirinha, tô bebendo pra previnir o corona vírus.",f,2020-03-22 17:22:58+00:00,1.0,31.0,,,1.24177740153905e+18,Vitamina C + zinco e o novo coronavírus
"Até o momento, não há nenhuma substância que possa prevenir a infecção pelo coronavírus. Em doses adequadas, a vitamina C pode, no máximo, melhorar o sistema imunológico. Confira em: http://bit.ly/2PLiRQ2.#CoronaVirusFacts #DatosCoronaVirus #CoronaVirusnoBrasil",t,2020-03-21 18:01:00+00:00,31.0,142.0,,#DatosCoronaVirus #CoronaVirusnoBrasil,1.24142458538548e+18,Vitamina C + zinco e o novo coronavírus
22 pessoas da comitiva do Bolsonaro com covid-19 e ele tá limpo. EITA VITAMINA C FORTE DA PORRA. CHUPOU MTA LARANJA ESSE MEU PRESIDENTE!,f,2020-03-20 15:07:56+00:00,87.0,521.0,,,1.24101864284792e+18,Vitamina C + zinco e o novo coronavírus
Checagens + populares sobre o novo coronavírus (parte 1): Vitamina C e água morna NÃO são eficazes contra a Covid-19 Lavar as mãos com vinagre NÃO é indicado como prevenção Compartilhe informação verificada: https://aosfatos.org/coronavirus #coronavirusfacts #coronavirus #covid19,t,2020-03-19 19:07:15+00:00,69.0,111.0,,#coronavirusfacts #coronavirus #covid19,1.24071648173585e+18,Vitamina C + zinco e o novo coronavírus
"pelos sintomas parece corona mesmo, mas reforce seu sistema imunológico (calibra a vitamina C), DESCANSE(!!!) come saudável e beba muita água! provavelmente vc consegue vencer sozinha sem grandes problemas, mas se começar a piorar o quadro, corre pra se tratar! força ",f,2020-03-18 20:53:21+00:00,0.0,169.0,,,1.2403807936896e+18,Vitamina C + zinco e o novo coronavírus
"lavem as mãos, tomem vitamina c, bafa lolo, xô corona vírus!",f,2020-03-18 13:08:33+00:00,199.0,627.0,,,1.24026382467609e+18,Vitamina C + zinco e o novo coronavírus
"Todo mundo ao meu redor está com Coronavírus, menos eu. Vou me oferecer para criar a vacina através dos meus anti-corpos bozo-glóbulos brancos. É por questão que eu gosto muito de laranja, vitamina C, tá ok? Nossa laranja nunca será vermelha ",f,2020-03-18 11:43:33+00:00,7.0,77.0,,,1.24024243369637e+18,Vitamina C + zinco e o novo coronavírus
"Vitamina C e corticoide não são recomendados no tratamento de Covid-19, diz Sociedade Brasileira de Infectologia https://bit.ly/2w3q6wl",t,2020-03-16 20:02:00+00:00,33.0,97.0,,,1.23964309637317e+18,Vitamina C + zinco e o novo coronavírus
11. Médicos não indicaram vitamina C e chá de erva-doce contra coronavírus. https://aosfatos.org/noticias/medicos-nao-indicaram-vitamina-c-e-cha-de-erva-doce-contra-coronavirus/,t,2020-03-16 17:18:03+00:00,9.0,38.0,,,1.23960183678243e+18,Vitamina C + zinco e o novo coronavírus
5. Vitamina C com zinco não previne nem trata sintomas do novo coronavírus. https://aosfatos.org/noticias/vitamina-c-com-zinco-nao-previne-nem-trata-sintomas-do-novo-coronavirus/,t,2020-03-16 17:05:51+00:00,8.0,32.0,,,1.23959876608639e+18,Vitamina C + zinco e o novo coronavírus
2. Corrente engana ao indicar vitamina C e água quente com limão contra coronavírus. https://aosfatos.org/noticias/corrente-engana-ao-indicar-vitamina-c-e-agua-quente-com-limao-contra-coronavirus/,t,2020-03-16 17:05:49+00:00,7.0,19.0,,,1.23959875866667e+18,Vitamina C + zinco e o novo coronavírus
"que porra de corona vírus oq gente lança uma vitamina C nessa goela ai e vamo todo mundo estuda, pq nao to afim de perder as ferias de julho",f,2020-03-15 22:34:20+00:00,21.0,46.0,,,1.23931904420706e+18,Vitamina C + zinco e o novo coronavírus
"manu e gabi só compraram frutas ricas em vitamina c pq mesmo dentro da casa estão se prevenindo do coronavirus, icones futuristas #BBB20",f,2020-03-14 21:06:02+00:00,189.0,1352.0,,#BBB20,1.23893443453298e+18,Vitamina C + zinco e o novo coronavírus
"Manu lendária, comprou 100 laranjas e vai prevenir todo mundo da xepa do Coronavírus com vitamina C. #bbb20",f,2020-03-14 20:30:33+00:00,31.0,187.0,,#bbb20,1.23892550772029e+18,Vitamina C + zinco e o novo coronavírus
"Manu e gabi sensitivas, compraram pra xepa bastante laranja que tem vitamina c pra potencializar o sistema imunológico e não pegar corona vírus hahahaha #bbb20",f,2020-03-14 20:28:33+00:00,2.0,53.0,,#bbb20,1.23892500323364e+18,Vitamina C + zinco e o novo coronavírus
manu lenda que comprou laranja pra ter vitamina c pra todo mundo pro corona não pegar ngm,f,2020-03-14 20:03:40+00:00,3.0,9.0,,,1.23891874214436e+18,Vitamina C + zinco e o novo coronavírus
